,FCLTY_NM,LCLAS_NM,ZIP_NO,FCLTY_ROAD_NM_ADDR,lat,lon,OPTN_DC,ADIT_DC,AREA
673,삼삼오오커피공작소,북카페,3978.0,서울특별시 마포구 월드컵북로12길 20,37.56145585,126.9206778,"강의, 회의, 문화, 디자인, 교육, 모임등 공유를 할 수 있는공간, 편안함과 아늑한 분위기",카페 : 있음,서울
674,사사커피,카페,3923.0,서울특별시 마포구 월드컵북로56길 19 드림타워 1층 로비,37.55074916,126.9202449,직접 포스팅한 스페셜티한 커피,"화장실 남녀구분 : 구분, 카페 : 있음",서울
675,수수책방,독립서점,4085.0,서울특별시 마포구 토정로 8-7 1층,37.54538004,126.9117968,"책과 차. 전시회, 문화예술, 소모임 대관 등",카페 : 있음,서울
676,타인 나 자신,북카페,4083.0,서울특별시 마포구 토정로3길 5 3층,37.55751478,126.9050492,"책, 음악, 전시, 공연, 파티가 어우러진 문화살롱, 향기로운 차와 커피, 와인과 좋은 술 그리고 음식이 준비","주차 : 가능, 카페 : 있음",서울
677,놀숲 홍대입구점,만화방,4040.0,서울특별시 마포구 홍익로 17 5층,37.55554831,126.9275265,편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테이먼트,"화장실 남녀구분 : 구분, 카페 : 있음",서울
678,서울특별시의시간을그리다,일반서점,3734.0,서울특별시 서대문구 독립문로 31-6,37.56942645,126.9615606,한옥책방카페. 아트북과 일반서적,카페 : 있음,서울
679,놀숲 신촌점,만화방,3776.0,서울특별시 서대문구 명물길 37 SD TOWER Ⅱ,37.5585795,126.9381766,가족/친구/인연과 함께 놀러와서 편안한 휴식을 즐길 수 있는 문화공간,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",서울
680,커피똥,북카페,3672.0,서울특별시 서대문구 명지대7길 22,37.58400969,126.9220512,독서활동 장소,카페 : 있음,서울
681,새솔북카페,북카페,3761.0,서울특별시 서대문구 북아현로19길 58-21,37.5638977,126.9506818,-,"카페 : 있음, 리뷰여부 : 있음",서울
682,카페지느,북카페,3727.0,서울특별시 서대문구 성산로22길 4 창천빌딩,37.56039057,126.933329,간단하게 편히 쉴 수 있는 부담 적은 카페,카페 : 있음,서울
683,바로서점,일반서점,3623.0,서울특별시 서대문구 세검정로3길 56-9,37.59338577,126.9474016,화요일 부정기 영업. 국내외도서 및 카페,카페 : 있음,서울
684,미플,북카페,3797.0,서울특별시 서대문구 신촌로 109 신촌 르메이에르타운5 B2,37.55588886,126.9381508,"하루 4000원으로 오전 9시~밤12시까지 공부가능, 신촌역에서 최단거리(1분)","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음",서울
685,위트 앤 시니컬,일반서점,3766.0,서울특별시 서대문구 신촌역로 22-8 대국빌딩 3층,37.55883973,126.9433378,함께 있는 프렌테에서는 각종 독립출판물 등 취급. 위트앤시니컬은 시 전문,"주차 : 가능, 카페 : 있음",서울
