ANALS_TRGET_YEAR,ANALS_TRGET_MT,ANALS_TRGET_DAY,ONE_AREA_NM,TWO_AREA_NM,LON_CO
"2018","04","25","부산광역시","연제구","572"
"2018","04","25","부산광역시","영도구","614"
"2018","04","25","부산광역시","중구","192"
"2018","04","25","부산광역시","해운대구","4401"
"2018","04","25","서울특별시","강남구","8120"
"2018","04","25","서울특별시","강동구","5144"
"2018","04","25","서울특별시","강북구","1949"
"2018","04","25","서울특별시","강서구","1414"
"2018","04","25","서울특별시","관악구","1794"
"2018","04","25","서울특별시","광진구","3934"
"2018","04","25","서울특별시","구로구","802"
"2018","04","25","서울특별시","금천구","1966"
"2018","04","25","서울특별시","노원구","1381"
"2018","04","25","서울특별시","도봉구","2378"
"2018","04","25","서울특별시","동대문구","3019"
"2018","04","25","서울특별시","동작구","2868"
"2018","04","25","서울특별시","마포구","5672"
"2018","04","25","서울특별시","서대문구","1799"
"2018","04","25","서울특별시","서초구","3969"
"2018","04","25","서울특별시","성동구","4051"
"2018","04","25","서울특별시","성북구","2869"
"2018","04","25","서울특별시","송파구","7819"
"2018","04","25","서울특별시","양천구","2347"
"2018","04","25","서울특별시","영등포구","1729"
"2018","04","25","서울특별시","용산구","2295"
"2018","04","25","서울특별시","은평구","3466"
"2018","04","25","서울특별시","종로구","4512"
"2018","04","25","서울특별시","중구","2634"
"2018","04","25","서울특별시","중랑구","1875"
"2018","04","25","세종특별자치시","세종시","2606"
"2018","04","25","울산광역시","남구","1821"
"2018","04","25","울산광역시","동구","395"
"2018","04","25","울산광역시","북구","2451"
"2018","04","25","울산광역시","울주군","303"
"2018","04","25","울산광역시","중구","414"
"2018","04","25","인천광역시","계양구","1264"
"2018","04","25","인천광역시","남동구","1997"
"2018","04","25","인천광역시","동구","2"
"2018","04","25","인천광역시","미추홀구","883"
"2018","04","25","인천광역시","부평구","4692"
"2018","04","25","인천광역시","서구","5096"
"2018","04","25","인천광역시","연수구","249"
"2018","04","25","인천광역시","중구","1249"
"2018","04","25","전라남도","강진군","350"
"2018","04","25","전라남도","곡성군","20"
"2018","04","25","전라남도","광양시","478"
"2018","04","25","전라남도","구례군","20"
"2018","04","25","전라남도","무안군","624"
"2018","04","25","전라남도","순천시","1138"
"2018","04","25","전라남도","여수시","1962"
"2018","04","25","전라남도","해남군","165"
"2018","04","25","전라북도","군산시","1827"
"2018","04","25","전라북도","무주군","29"
"2018","04","25","전라북도","순창군","37"
"2018","04","25","전라북도","완주군","346"
"2018","04","25","전라북도","익산시","2269"
"2018","04","25","전라북도","전주시 덕진구","112"
"2018","04","25","전라북도","전주시 완산구","363"
"2018","04","25","제주특별자치도","서귀포시","1921"
"2018","04","25","제주특별자치도","제주시","2552"
"2018","04","25","충청남도","금산군","286"
"2018","04","25","충청남도","논산시","286"
"2018","04","25","충청남도","당진시","991"
"2018","04","25","충청남도","부여군","14"
"2018","04","25","충청남도","서산시","1005"
"2018","04","25","충청남도","아산시","3460"
"2018","04","25","충청남도","예산군","252"
"2018","04","25","충청남도","천안시 동남구","1594"
"2018","04","25","충청남도","천안시 서북구","1995"
"2018","04","25","충청남도","홍성군","857"
"2018","04","25","충청북도","괴산군","99"
"2018","04","25","충청북도","단양군","351"
"2018","04","25","충청북도","보은군","105"
"2018","04","25","충청북도","영동군","117"
"2018","04","25","충청북도","옥천군","222"
"2018","04","25","충청북도","음성군","123"
"2018","04","25","충청북도","제천시","783"
"2018","04","25","충청북도","증평군","259"
"2018","04","25","충청북도","진천군","804"
"2018","04","25","충청북도","청주시 상당구","1625"
"2018","04","25","충청북도","청주시 서원구","1661"
"2018","04","25","충청북도","청주시 청원구","1568"
"2018","04","25","충청북도","청주시 흥덕구","2435"
"2018","04","25","충청북도","충주시","584"
"2018","05","30","강원도","강릉시","1433"
"2018","05","30","강원도","고성군","126"
"2018","05","30","강원도","동해시","760"
"2018","05","30","강원도","삼척시","249"
"2018","05","30","강원도","속초시","555"
"2018","05","30","강원도","양구군","166"
"2018","05","30","강원도","양양군","91"
"2018","05","30","강원도","영월군","91"
"2018","05","30","강원도","원주시","2865"
"2018","05","30","강원도","인제군","132"
"2018","05","30","강원도","정선군","159"
"2018","05","30","강원도","철원군","102"
"2018","05","30","강원도","춘천시","1552"
"2018","05","30","강원도","태백시","380"
"2018","05","30","강원도","평창군","126"
"2018","05","30","강원도","홍천군","82"
"2018","05","30","강원도","화천군","43"
"2018","05","30","강원도","횡성군","146"
"2018","05","30","경기도","가평군","459"
"2018","05","30","경기도","고양시 덕양구","5924"
"2018","05","30","경기도","고양시 일산동구","3125"
"2018","05","30","경기도","고양시 일산서구","3220"
"2018","05","30","경기도","과천시","709"
"2018","05","30","경기도","광명시","4615"
"2018","05","30","경기도","광주시","2947"
"2018","05","30","경기도","구리시","1983"
"2018","05","30","경기도","김포시","4020"
"2018","05","30","경기도","남양주시","6115"
"2018","05","30","경기도","동두천시","1570"
"2018","05","30","경기도","부천시","7821"
"2018","05","30","경기도","성남시 분당구","7702"
"2018","05","30","경기도","성남시 수정구","1680"
"2018","05","30","경기도","성남시 중원구","1398"
"2018","05","30","경기도","수원시 권선구","2686"
"2018","05","30","경기도","수원시 영통구","4409"
"2018","05","30","경기도","수원시 장안구","3134"
"2018","05","30","경기도","수원시 팔달구","2140"
"2018","05","30","경기도","안산시 단원구","2476"
"2018","05","30","경기도","안산시 상록구","2070"
"2018","05","30","경기도","안양시 동안구","8210"
"2018","05","30","경기도","안양시 만안구","2918"
"2018","05","30","경기도","양주시","2354"
"2018","05","30","경기도","양평군","809"
"2018","05","30","경기도","여주시","845"
"2018","05","30","경기도","연천군","487"
"2018","05","30","경기도","오산시","2621"
"2018","05","30","경기도","용인시 기흥구","9365"
"2018","05","30","경기도","용인시 수지구","6784"
"2018","05","30","경기도","용인시 처인구","2895"
"2018","05","30","경기도","의왕시","3246"
"2018","05","30","경기도","의정부시","2858"
"2018","05","30","경기도","파주시","4925"
"2018","05","30","경기도","평택시 ","4724"
"2018","05","30","경기도","포천시","910"
"2018","05","30","경기도","화성시","10880"
"2018","05","30","경상남도","거제시","1810"
"2018","05","30","경상남도","거창군","336"
"2018","05","30","경상남도","김해시","5810"
"2018","05","30","경상남도","남해군","131"
"2018","05","30","경상남도","밀양시","445"
"2018","05","30","경상남도","양산시","1852"
"2018","05","30","경상남도","진주시","2958"
"2018","05","30","경상남도","창원시 마산합포구","752"
"2018","05","30","경상남도","창원시 마산회원구","422"
"2018","05","30","경상남도","창원시 성산구","688"
"2018","05","30","경상남도","창원시 의창구","1146"
"2018","05","30","경상남도","창원시 진해구","777"
"2018","05","30","경상남도","통영시","970"
"2018","05","30","경상북도","경산시","487"
"2018","05","30","경상북도","경주시","1346"
"2018","05","30","경상북도","고령군","101"
"2018","05","30","경상북도","구미시","2233"
"2018","05","30","경상북도","안동시","575"
"2018","05","30","경상북도","영천시","638"
"2018","05","30","경상북도","울진군","153"
"2018","05","30","경상북도","의성군","171"
"2018","05","30","경상북도","칠곡군","829"
"2018","05","30","경상북도","포항시 남구","1552"
"2018","05","30","경상북도","포항시 북구","1556"
"2018","05","30","광주광역시","광산구","1844"
"2018","05","30","광주광역시","남구","1379"
"2018","05","30","광주광역시","동구","630"
"2018","05","30","광주광역시","북구","2048"
"2018","05","30","광주광역시","서구","749"
"2018","05","30","대구광역시","남구","683"
"2018","05","30","대구광역시","달성군","1576"
"2018","05","30","대구광역시","동구","2596"
"2018","05","30","대구광역시","북구","2093"
"2018","05","30","대구광역시","서구","746"
"2018","05","30","대구광역시","수성구","631"
"2018","05","30","대구광역시","중구","1731"
"2018","05","30","부산광역시","강서구","721"
"2018","05","30","부산광역시","금정구","1239"
"2018","05","30","부산광역시","기장군","2848"
"2018","05","30","부산광역시","남구","1523"
"2018","05","30","부산광역시","동구","290"
"2018","05","30","부산광역시","동래구","1357"
"2018","05","30","부산광역시","부산진구","2851"
"2018","05","30","부산광역시","북구","3316"
"2018","05","30","부산광역시","사상구","513"
"2018","05","30","부산광역시","사하구","355"
"2018","05","30","부산광역시","서구","375"
"2018","05","30","부산광역시","연제구","374"
"2018","05","30","부산광역시","영도구","684"
"2018","05","30","부산광역시","중구","272"
"2018","05","30","부산광역시","해운대구","4495"
"2018","05","30","서울특별시","강남구","8971"
"2018","05","30","서울특별시","강동구","7061"
"2018","05","30","서울특별시","강북구","2214"
"2018","05","30","서울특별시","강서구","1627"
"2018","05","30","서울특별시","관악구","1771"
"2018","05","30","서울특별시","광진구","3341"
"2018","05","30","서울특별시","구로구","1887"
"2018","05","30","서울특별시","금천구","1867"
"2018","05","30","서울특별시","노원구","1524"
"2018","05","30","서울특별시","도봉구","3182"
"2018","05","30","서울특별시","동대문구","3312"
"2018","05","30","서울특별시","동작구","3425"
"2018","05","30","서울특별시","마포구","5688"
"2018","05","30","서울특별시","서대문구","2115"
"2018","05","30","서울특별시","서초구","4736"
"2018","05","30","서울특별시","성동구","3958"
"2018","05","30","서울특별시","성북구","2922"
"2018","05","30","서울특별시","송파구","6121"
