,LBRRY_NM,LBRRY_ADDR,lat,lon,ONE_AREA_NM,TWO_AREA_NM,LBRRY_TY_NM
31,오천읍 그루터기작은도서관,경상북도 포항시 남구 오천읍 정몽주로 481,35.96289,129.4115,경상북도,포항시 남구,작은
32,환여동 해맞이꿈터작은도서관,경상북도 포항시 북구 삼호로 391,36.0699147,129.39142,경상북도,포항시 북구,작은
33,기계면 버드내작은도서관,경상북도 포항시 북구 기계면 기계로 94,36.0704002,129.20648,경상북도,포항시 북구,작은
34,환여동 환호어린이작은도서관,경상북도 포항시 북구 환호공원길 30,36.0677253,129.393047,경상북도,포항시 북구,작은
35,청림동 찬내작은도서관,경상북도 포항시 남구 정몽주로879번길 9-1,35.99286,129.40438,경상북도,포항시 남구,작은
36,죽도동 맑은물작은도서관,"경상북도 포항시 북구 죽도로 30, 빗물펌프장 1층",36.03302,129.36473,경상북도,포항시 북구,작은
37,구룡포 미르아라작은도서관,경상북도 포항시 남구 구룡포읍 구룡포길65번길 7,35.9911577,129.552533,경상북도,포항시 남구,작은
38,근로종합복지회관작은도서관,경상북도 포항시 남구 철강로 388,35.9772867,129.379979,경상북도,포항시 남구,작은
39,청하면 해아작은도서관,경상북도 포항시 북구 청하면 청하로 247,36.2014522,129.340444,경상북도,포항시 북구,작은
40,장량동 다솜작은도서관,경상북도 포항시 북구 장량중앙로 17,36.092047,129.382772,경상북도,포항시 북구,작은
41,장량동 햇살작은도서관,경상북도 포항시 북구 양덕로50번길 33,36.08476,129.40569,경상북도,포항시 북구,작은
42,효곡동 열린작은도서관,경상북도 포항시 남구 효성로 88,36.00493,129.34348,경상북도,포항시 남구,작은
43,두호동 책이랑바다랑작은도서관,경상북도 포항시 북구 삼호로 260,36.06095,129.38005,경상북도,포항시 북구,작은
44,흥해읍 내맏이작은도서관,경상북도 포항시 북구 흥해읍 도음로877번길 9,36.08053,129.32993,경상북도,포항시 북구,작은
45,흥해읍 어리골작은도서관,경상북도 포항시 북구 흥해읍 달전로 291,36.07046,129.33377,경상북도,포항시 북구,작은
46,용흥동 솔개재작은도서관,"경상북도 포항시 북구 대안길 56, 1층(122동 뒷편 우방독서실 내)",36.0431083,129.352425,경상북도,포항시 북구,작은
47,죽장면 참느리작은도서관,경상북도 포항시 북구 죽장면 죽장로 1759,36.241684,129.215431,경상북도,포항시 북구,작은
48,장량동 해뜰참작은도서관,경상북도 포항시 북구 새천년대로 1235,36.0749668,129.381851,경상북도,포항시 북구,작은
49,포항시립어린이영어도서관,경상북도 포항시 남구 뱃머리길 39,36.006965,129.35568,경상북도,포항시 남구,공공
50,장량동 꿈마루작은도서관,경상북도 포항시 북구 장량중앙로 117,36.0894166,129.395131,경상북도,포항시 북구,작은
51,흥해읍 참새미작은도서관,경상북도 포항시 북구 흥해읍 달전로 365,36.0761422,129.339163,경상북도,포항시 북구,작은
52,장량동 바람숲작은도서관,경상북도 포항시 북구 양덕로 60,36.0847418,129.403442,경상북도,포항시 북구,작은
53,부평구립청천도서관,인천광역시 부평구 원길로 23,37.5059306,126.714393,인천광역시,부평구,공공
54,부평구립갈산도서관,인천광역시 부평구 주부토로 254,37.517625,126.727425,인천광역시,부평구,공공
55,부평구립삼산도서관,인천광역시 부평구 부평북로 445,37.5222385,126.743041,인천광역시,부평구,공공
56,부평구립부개어린이도서관,인천광역시 부평구 동수로 166,37.4855358,126.737013,인천광역시,부평구,공공
57,부평기적의도서관,인천광역시 부평구 길주남로 166,37.503443,126.740173,인천광역시,부평구,공공
58,부평구립부개도서관,인천광역시 부평구 부일로83번길 46,37.4910257,126.7394883,인천광역시,부평구,공공
59,인천 서구 석남도서관,인천광역시 서구 서달로137번길 6-12,37.5117615,126.6782612,인천광역시,서구,공공
60,인천 서구 검단도서관,인천광역시 서구 완정로92번길 18,37.6004027,126.666328,인천광역시,서구,공공
61,인천 서구 심곡도서관,인천광역시 서구 심곡로 31,37.5424302,126.6731937,인천광역시,서구,공공
62,인천 서구 신석도서관,인천광역시 서구 염곡로 299,37.5116268,126.6682828,인천광역시,서구,공공
63,성북정보도서관,서울특별시 성북구 화랑로18자길 13,37.6048486,127.050425,서울특별시,성북구,공공
64,해오름도서관,"서울특별시 성북구 성북로4길 52, 주차장 위 지상 2층",37.5941774,127.010608,서울특별시,성북구,공공
65,아리랑도서관,서울특별시 성북구 아리랑로 82,37.5998987,127.013975,서울특별시,성북구,공공
66,서경로꿈마루도서관,서울특별시 성북구 서경로 94-1,37.6114625,127.013862,서울특별시,성북구,작은
67,석관동미리내도서관,서울특별시 성북구 한천로66길 203,37.613522,127.06546,서울특별시,성북구,공공
68,정릉도서관,서울특별시 성북구 정릉로 242,37.6047207,127.010585,서울특별시,성북구,공공
69,달빛마루도서관,서울특별시 성북구 종암로 167,37.604481,127.031316,서울특별시,성북구,공공
70,청수도서관,서울특별시 성북구 보국문로16가길 20,37.6117293,127.010749,서울특별시,성북구,공공
71,종암동새날도서관,서울특별시 성북구 종암로 98-8,37.5990302,127.035098,서울특별시,성북구,공공
72,의왕시중앙도서관,경기도 의왕시 골우물길 49,37.3422301,126.969448,경기도,의왕시,공공
73,의왕시내손도서관,경기도 의왕시 복지로 109,37.387659,126.982053,경기도,의왕시,공공
74,의왕시글로벌도서관,경기도 의왕시 보식골로 30-10,37.3576815,126.970498,경기도,의왕시,공공
75,오전빛고운도서관,경기도 의왕시 찬우물길 11,37.3535029,126.971653,경기도,의왕시,작은
76,부곡글고운도서관,경기도 의왕시 부곡시장길 75,37.3184983,126.956818,경기도,의왕시,작은
77,내손책고운도서관,경기도 의왕시 갈미2로 4,37.37826,126.97563,경기도,의왕시,작은
78,청계참고운도서관,경기도 의왕시 안양판교로 232,37.3885035,126.995965,경기도,의왕시,작은
79,오산시 중앙도서관,경기도 오산시 운암로 85,37.15388,127.076939,경기도,오산시,공공
80,오산시 청학도서관,경기도 오산시 청학로 65,37.1550825,127.063967,경기도,오산시,공공
81,오산시 햇살마루도서관,경기도 오산시 오산로132번길 28-6,37.1384499,127.071734,경기도,오산시,공공
82,오산시 양산도서관,경기도 오산시 양산로 410번길 34,37.1943263,127.032212,경기도,오산시,공공
83,오산시 초평도서관,경기도 오산시 발안로 1353-11,37.1427084,127.046599,경기도,오산시,공공
84,세마작은도서관,경기도 오산시 수목원로 559-17,37.1804187,127.040973,경기도,오산시,작은
85,오산시 꿈두레도서관,경기도 오산시 세마역로 20,37.1817029,127.045268,경기도,오산시,공공
86,전라남도립도서관,전라남도 무안군 삼향읍 남악로 210,34.8049913,126.461486,전라남도,무안군,공공
87,광주광역시립사직도서관,광주광역시 남구 제중로 56,35.1395202,126.9139332,광주광역시,남구,공공
88,광주광역시립무등도서관,광주광역시 북구 면앙로 130,35.1765283,126.9253482,광주광역시,북구,공공
89,광주광역시립산수도서관,광주광역시 동구 경양로 355,35.1543981,126.9284698,광주광역시,동구,공공
90,동대문구정보화도서관,서울특별시 동대문구 회기로10길 60,37.5900642,127.047331,서울특별시,동대문구,공공
91,장안어린이도서관,서울특별시 동대문구 장한로26다길 10,37.571256,127.073198,서울특별시,동대문구,공공
92,용두어린이영어도서관,서울특별시 동대문구 무학로 133,37.5761063,127.030293,서울특별시,동대문구,작은
93,이문체육문화센터 어린이도서관,서울특별시 동대문구 한천로58길 81-49,37.6022638,127.068711,서울특별시,동대문구,작은
94,이문어린이도서관,서울특별시 동대문구 천장산로9길 68,37.5988988,127.053846,서울특별시,동대문구,작은
95,동대문구답십리도서관,서울특별시 동대문구 서울시립대로4길 75,37.573203,127.050405,서울특별시,동대문구,공공
96,전곡마을 작은도서관,서울특별시 동대문구 전농1동 199-56,37.5792838,127.063177,서울특별시,동대문구,작은
97,장안 가온누리 작은도서관,"서울특별시 동대문구 천호대로 87길 43, 미나리어린이공원 내",37.5810232,127.046915,서울특별시,동대문구,작은
98,동대문구 장안 벚꽃길 작은도서관,서울특별시 동대문구 장안동 481-2,37.576349,127.076761,서울특별시,동대문구,작은
99,휘경어린이도서관,서울특별시 동대문구 망우로18가길 38,37.5886815,127.060597,서울특별시,동대문구,공공
100,양산시립 중앙도서관,경상남도 양산시 물금읍 청룡로 11,35.3252568,128.996509,경상남도,양산시,공공
101,양산시립 윤현진도서관,경상남도 양산시 희망1길 25,35.3477893,129.0439266,경상남도,양산시,공공
102,양산시립 웅상도서관,경상남도 양산시 웅상대로 1009-2,35.3894429,129.15527,경상남도,양산시,공공
103,양산시립 영어도서관,경상남도 양산시 대평들1길 9-10,35.4144861,129.164018,경상남도,양산시,공공
104,파주시립중앙도서관,경기도 파주시 쇠재로 33,37.7499775,126.7706867,경기도,파주시,공공
105,파주시립금촌도서관,경기도 파주시 시민회관길 40,37.7585597,126.780114,경기도,파주시,공공
106,파주시립문산도서관,경기도 파주시 문산읍 개포래로 42,37.8532474,126.783437,경기도,파주시,공공
107,파주시립법원도서관,경기도 파주시 법원읍 사임당로 947,37.8474969,126.886213,경기도,파주시,공공
108,파주시립적성도서관,"경기도 파주시 적성면 청송로 1013, 적성면 행정복지센터",37.9541763,126.917375,경기도,파주시,공공
109,파주시립조리도서관,경기도 파주시 조리읍 내산길 29,37.747529,126.806657,경기도,파주시,공공
110,파주시립행복어린이도서관,"경기도 파주시 문산읍 통일로 1680, 문산읍 행정복지센터 3층",37.8567287,126.79098,경기도,파주시,공공
111,파주시립해솔도서관,경기도 파주시 해솔로 34,37.7266026,126.748162,경기도,파주시,공공
112,파주시립한빛도서관,경기도 파주시 와석순환로 94,37.7119174,126.749405,경기도,파주시,공공
113,파주시립금촌3동솔빛도서관,"경기도 파주시 시청로 194, 금촌3동 행정복지센터",37.7714418,126.778564,경기도,파주시,공공
114,파주시립물푸레도서관,경기도 파주시 청석로 360,37.7340185,126.720118,경기도,파주시,공공
115,파주시립가람도서관,경기도 파주시 가람로116번길 170,37.7305536,126.763913,경기도,파주시,공공
116,파주시립교하도서관,경기도 파주시 숲속노을로 256,37.7234851,126.712431,경기도,파주시,공공
117,전주시립완산도서관,전라북도 전주시 완산구 곤지산4길 12,35.8094167,127.147738,전라북도,전주시 완산구,공공
118,전주시립아중도서관,전라북도 전주시 덕진구 무삼지2길 7,35.8262181,127.162659,전라북도,전주시 덕진구,공공
119,전주시립건지도서관,전라북도 전주시 덕진구 호성로 25,35.8541298,127.151551,전라북도,전주시 덕진구,공공
120,전주시립평화도서관,전라북도 전주시 완산구 평화14길 27-51,35.7914868,127.134854,전라북도,전주시 완산구,공공
121,전주시립삼천도서관,전라북도 전주시 완산구 용리로 107,35.7989436,127.121693,전라북도,전주시 완산구,공공
122,전주시립서신도서관,전라북도 전주시 완산구 서신천변14길 10,35.8310167,127.11525,전라북도,전주시 완산구,공공
123,전주시립송천도서관,전라북도 전주시 덕진구 솔내로 212,35.8693071,127.128237,전라북도,전주시 덕진구,공공
124,전주시립금암도서관,전라북도 전주시 덕진구 거북바우로 13,35.8364087,127.139964,전라북도,전주시 덕진구,공공
125,전주시립인후도서관,전라북도 전주시 덕진구 안덕원로 349,35.8395057,127.1634,전라북도,전주시 덕진구,공공
126,대림도서관,서울특별시 영등포구 도신로 27,37.5082195,126.9040594,서울특별시,영등포구,공공
127,전주시립쪽구름도서관,전라북도 전주시 덕진구 여암2길 9,35.8715131,127.07571,전라북도,전주시 덕진구,공공
128,완주군립중앙도서관,전라북도 완주군 용진읍 지암로 61,35.9048726,127.160787,전라북도,완주군,공공
129,완주군립삼례도서관,전라북도 완주군 삼례읍 삼봉로 215-12,35.9204022,127.093254,전라북도,완주군,공공
130,완주군립고산도서관,전라북도 완주군 고산면 고산로 69-13,35.9764763,127.20535,전라북도,완주군,공공
131,완주군립둔산영어도서관,"전라북도 완주군 봉동읍 원둔산2길 16, 전주첨단코아루아파트",35.9609204,127.125344,전라북도,완주군,공공
132,서울도서관,서울특별시 중구 세종대로 110,37.5663245,126.977752,서울특별시,중구,공공
133,서초구립반포도서관,서울특별시 서초구 고무래로 34,37.502493,127.012451,서울특별시,서초구,공공
134,서초1동 작은도서관,서울특별시 서초구 사임당로 89,37.4901402,127.019511,서울특별시,서초구,작은
135,서이도서관,서울특별시 서초구 서초대로70길 51,37.4920737,127.024938,서울특별시,서초구,공공
136,서초3동 작은도서관,서울특별시 서초구 반포대로 58,37.4856424,127.011525,서울특별시,서초구,작은
137,서초4동 작은도서관,서울특별시 서초구 서운로26길 3,37.502619,127.02221,서울특별시,서초구,작은
